consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran
,,?,0.00078,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,tray,,,,,,,,,,,2,0,0,32,32,19,1,,,,,,,,,,,,,,,,,,
,,WRITER,4.79626,1,,,,,,stimuli/images/PICTURE_491.png,WRITER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,rug,,,,,,,,,,,6,0,0,33,33,57,1,,,,,,,,,,,,,,,,,,
,,?,0.001005,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,helmet,,,,,,,,,,,5,0,0,34,34,48,1,,,,,,,,,,,,,,,,,,
,,?,0.000595,0,,,,,,stimuli/images/PICTURE_453.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,scissors,,,,,,,,,,,3,0,0,35,35,27,1,,,,,,,,,,,,,,,,,,
,,?,0.000635,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,crown,,,,,,,,,,,5,0,0,36,36,45,1,,,,,,,,,,,,,,,,,,
,,FEET,4.593315,1,,,,,,stimuli/images/PICTURE_160.png,FEET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheelbarrow,,,,,,,,,,,6,0,0,37,37,58,1,,,,,,,,,,,,,,,,,,
,,?,0.00089,0,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cap,,,,,,,,,,,3,0,0,38,38,26,1,,,,,,,,,,,,,,,,,,
,,?,0.00054,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,,,,,,3,0,0,39,39,21,1,,,,,,,,,,,,,,,,,,
,,?,0.0006,0,,,,,,stimuli/images/PICTURE_504.png,BODY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheel,,,,,,,,,,,1,0,0,40,40,8,1,,,,,,,,,,,,,,,,,,
,,PHOTO,4.1601,1,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,gorilla,,,,,,,,,,,6,0,0,41,41,52,1,,,,,,,,,,,,,,,,,,
,,?,0.00055,0,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,carrot,,,,,,,,,,,2,0,0,42,42,12,1,,,,,,,,,,,,,,,,,,
,,?,0.00044,0,,,,,,stimuli/images/PICTURE_177.png,CARS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,mushroom,,,,,,,,,,,4,0,0,43,43,35,1,,,,,,,,,,,,,,,,,,
,,?,0.000495,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,razor,,,,,,,,,,,4,0,0,44,44,34,1,,,,,,,,,,,,,,,,,,
,,?,0.00053,0,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,windmill,,,,,,,,,,,4,0,0,45,45,32,1,,,,,,,,,,,,,,,,,,
,,?,0.00051,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,46,46,3,1,,,,,,,,,,,,,,,,,,
,,?,0.000445,0,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,boot,,,,,,,,,,,4,0,0,47,47,37,1,,,,,,,,,,,,,,,,,,
,,MONTH,5.759235,1,,,,,,stimuli/images/PICTURE_208.png,MONTH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,microphone,,,,,,,,,,,6,0,0,48,48,53,1,,,,,,,,,,,,,,,,,,
,,MOMENT,4.949615,1,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,hanger,,,,,,,,,,,6,0,0,49,49,51,1,,,,,,,,,,,,,,,,,,
,,ADVISE,3.999375,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,dart,,,,,,,,,,,6,0,0,50,50,50,1,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,runner,,,,,,,,,,,2,0,0,51,51,14,1,,,,,,,,,,,,,,,,,,
,,?,0.000625,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,gorilla,,,,,,,,,,,5,0,0,52,52,49,1,,,,,,,,,,,,,,,,,,
,,?,0.000655,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,microphone,,,,,,,,,,,2,0,0,53,53,10,1,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,monkey,,,,,,,,,,,4,0,0,54,54,31,1,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,perfume,,,,,,,,,,,2,0,0,55,55,11,1,,,,,,,,,,,,,,,,,,
,,?,0.000355,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,rug,,,,,,,,,,,3,0,0,56,56,24,1,,,,,,,,,,,,,,,,,,
,,?,0.00037,0,,,,,,stimuli/images/PICTURE_85.png,THING,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,diamond,,,,,,,,,,,2,0,0,57,57,15,1,,,,,,,,,,,,,,,,,,
,,THING,4.35614,1,,,,,,stimuli/images/PICTURE_449.png,THING,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,bench,,,,,,,,,,,6,0,0,58,58,59,1,,,,,,,,,,,,,,,,,,
,,?,0.000925,0,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,salt,,,,,,,,,,,4,0,0,59,59,38,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,stimuli/learn-block1.csv,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_452.png,COPS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,watch,,,,,,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,FAMILY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cathedral,,,,,,0,1,1,9,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,MILLER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,0,2,2,49,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,map,,,,,,0,3,3,14,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,CLOCK,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,bolt,,,,,,0,4,4,18,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,suitcase,,,,,,0,5,5,37,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,LEADER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,boot,,,,,,0,6,6,43,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,LETTER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,crown,,,,,,0,7,7,56,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,FLESH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,razor,,,,,,0,8,8,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,cherry,,,,,,0,9,9,47,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,GLASS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,daisy,,,,,,0,10,10,27,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,VALLEY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,monkey,,,,,,0,11,11,45,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,COPS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pencil,,,,,,0,12,12,10,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,SERIES,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,rug,,,,,,0,13,13,39,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,COPS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,frame,,,,,,0,14,14,29,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,DUDE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pepper,,,,,,0,15,15,59,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_93.png,GIRL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,skateboard,,,,,,0,16,16,31,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_255.png,PENNY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,shovel,,,,,,0,17,17,19,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,LEADER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,helmet,,,,,,0,18,18,17,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,scissors,,,,,,0,19,19,48,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,CANDY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pawn,,,,,,0,20,20,46,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,YARD,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,tyre,,,,,,0,21,21,55,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,SALE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,dart,,,,,,0,22,22,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,LEADER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,hanger,,,,,,0,23,23,33,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,APPLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,0,24,24,38,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CLOCK,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,runner,,,,,,0,25,25,42,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,BODY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,aeroplane,,,,,,0,26,26,51,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,SHOTS,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,0,27,27,7,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,anchor,,,,,,0,28,28,13,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,JUNGLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,tyre,,,,,,0,29,29,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,BEAUTY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,motorbike,,,,,,0,30,30,26,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,HOTEL,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,wheelbarrow,,,,,,0,31,31,16,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,anchor,,,,,,0,32,32,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,PRINCE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,carrot,,,,,,0,33,33,20,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,microphone,,,,,,0,34,34,28,1,3,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SPEECH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,perfume,,,,,,0,35,35,35,1,4,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,JUNGLE,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,anchor,,,,,,0,36,36,58,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,WRITER,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,carrot,,,,,,0,37,37,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,TOILET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,pepper,,,,,,0,38,38,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,TOILET,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,razor,,,,,,0,39,39,54,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,FOOD,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,boot,,,,,,0,40,40,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,POLICY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,kettle,,,,,,0,41,41,44,1,5,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,FAMILY,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,map,,,,,,0,42,42,53,1,6,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,BATH,5e9cc569aff5bd1ec9764db5,06/09/1952,2020-09-03_13h41.25.232,proactive2,2020.1.2,MacIntel,60,5f5126bb654d4b30ee6923d8,5f512aa262b184331912dad9,6,,,,,,telephone,,,,,,0,43,43,15,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
