"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5b6f49b7d60bdd0001ade437",8,"older",1,"SYSTEM","SYSTEM",TRUE,3.146415,2,1,"ring","match",1448
"5b6f49b7d60bdd0001ade437",8,"older",2,"LOTS","LOTS",TRUE,2.56545,3,2,"cathedral","mis-match",1448
"5b6f49b7d60bdd0001ade437",8,"older",3,"HOUSE","HOUSE",TRUE,2.197315,0,3,"mirror","new-new",1448
"5b6f49b7d60bdd0001ade437",8,"older",4,"PHOTO","PHOTO",TRUE,2.365385,1,4,"candle","old-new",1448
"5b6f49b7d60bdd0001ade437",9,"older",1,"TOPS","BOYS",FALSE,3.41298,2,1,"razor","new-new",1449
"5b6f49b7d60bdd0001ade437",9,"older",2,"TOPS","COPS",FALSE,2.41513,1,2,"tractor","new-new",1449
"5b6f49b7d60bdd0001ade437",9,"older",3,"GOD","GODS",FALSE,2.13254,3,3,"bench","new-new",1449
"5b6f49b7d60bdd0001ade437",9,"older",4,"ROOF","ROOF",TRUE,1.848575,0,4,"megaphone","new-new",1449
"5b6f49b7d60bdd0001ade437",10,"older",1,"BATH","SPEECH",FALSE,2.176645,3,1,"spoon","new-new",1450
"5b6f49b7d60bdd0001ade437",10,"older",2,"FRIEND","FRIEND",TRUE,2.398325,2,2,"planet","new-new",1450
"5b6f49b7d60bdd0001ade437",10,"older",3,"TEAR","TEAR",TRUE,2.015355,1,3,"calendar","new-new",1450
"5b6f49b7d60bdd0001ade437",10,"older",4,"BATH","BATH",TRUE,4.732385,0,4,"taxi","new-new",1450
"5b6f49b7d60bdd0001ade437",11,"older",1,"FLESH","FLESH",TRUE,2.296495,1,1,"pear","new-new",1451
"5b6f49b7d60bdd0001ade437",11,"older",2,"KIND","KIND",TRUE,2.281945,0,2,"monkey","old-new",1451
"5b6f49b7d60bdd0001ade437",11,"older",3,"FAMILY","FAMILY",TRUE,2.565055,2,3,"scissors","match",1451
"5b6f49b7d60bdd0001ade437",11,"older",4,"MOMENT","MOMENT",TRUE,1.982105,3,4,"mushroom","mis-match",1451
"5b6f49b7d60bdd0001ade437",12,"older",1,"RECORD","SAKE",FALSE,3.263,1,1,"anchor","new-new",1452
"5b6f49b7d60bdd0001ade437",12,"older",2,"SAKE","DIRT",FALSE,4.081645,3,2,"hanger","new-new",1452
"5b6f49b7d60bdd0001ade437",12,"older",3,"RECORD","RECORD",TRUE,3.26419,0,3,"frame","new-new",1452
"5b6f49b7d60bdd0001ade437",12,"older",4,"PRINCE","PRINCE",TRUE,2.44756,2,4,"cap","new-new",1452
"5b6f49b7d60bdd0001ade437",13,"older",1,"AREA","WRITER",FALSE,2.4794,3,1,"dice","mis-match",1453
"5b6f49b7d60bdd0001ade437",13,"older",2,"NATION","AREA",FALSE,3.565195,1,2,"helmet","old-new",1453
"5b6f49b7d60bdd0001ade437",13,"older",3,"CANDY","CANDY",TRUE,2.24768,0,3,"pawn","match",1453
"5b6f49b7d60bdd0001ade437",13,"older",4,"NATION","NATION",TRUE,2.732465,2,4,"tyre","new-new",1453
"5b6f49b7d60bdd0001ade437",14,"older",1,"AGENT","AGENT",TRUE,2.2631,0,1,"watch","new-new",1454
"5b6f49b7d60bdd0001ade437",14,"older",2,"WOMAN","WOMEN",FALSE,2.21512,1,2,"stamp","new-new",1454
"5b6f49b7d60bdd0001ade437",14,"older",3,"CARD","YARD",FALSE,2.64935,2,3,"wheelbarrow","new-new",1454
"5b6f49b7d60bdd0001ade437",14,"older",4,"CASINO","CASINO",TRUE,2.499795,3,4,"pepper","new-new",1454
"5b6f49b7d60bdd0001ade437",15,"older",1,"GIRL","GIRL",TRUE,2.39652,2,1,"basket","match",1455
"5b6f49b7d60bdd0001ade437",15,"older",2,"CLIENT","CLIENT",TRUE,4.33186,0,2,"telephone","old-new",1455
"5b6f49b7d60bdd0001ade437",15,"older",3,"RIVER","RIVER",TRUE,2.647555,3,3,"motorbike","mis-match",1455
"5b6f49b7d60bdd0001ade437",15,"older",4,"DEMON","DEMON",TRUE,1.931825,1,4,"bolt","new-new",1455
"5b6f49b7d60bdd0001ade437",16,"older",1,"IDEAS","IDEAS",TRUE,2.396005,3,1,"sun","new-new",1456
"5b6f49b7d60bdd0001ade437",16,"older",2,"ESTATE","ESTATE",TRUE,3.331995,2,2,"runner","mis-match",1456
"5b6f49b7d60bdd0001ade437",16,"older",3,"SERIES","SERIES",TRUE,2.097815,1,3,"coin","match",1456
"5b6f49b7d60bdd0001ade437",16,"older",4,"GLASS","GLASS",TRUE,2.229835,0,4,"dart","old-new",1456
"5b79bd77c4e6ad0001d2f312",1,"older",1,"FAMILY","FAMILY",TRUE,3.19808,0,1,"candle","mis-match",1329
"5b79bd77c4e6ad0001d2f312",1,"older",2,"MILLER","MILLER",TRUE,2.67378,1,2,"suitcase","match",1329
"5b79bd77c4e6ad0001d2f312",1,"older",3,"GIRL","GIRL",TRUE,2.82282,3,3,"mirror","old-new",1329
"5b79bd77c4e6ad0001d2f312",1,"older",4,"SPEECH","SPEECH",TRUE,1.99965,2,4,"backpack","new-new",1329
"5b79bd77c4e6ad0001d2f312",2,"older",1,"PLENTY","PLENTY",TRUE,2.821435,0,1,"monkey","mis-match",1330
"5b79bd77c4e6ad0001d2f312",2,"older",2,"FLESH","FLESH",TRUE,2.573715,1,2,"balcony","new-new",1330
"5b79bd77c4e6ad0001d2f312",2,"older",3,"PILLS","PILLS",TRUE,4.19718,3,3,"hanger","old-new",1330
"5b79bd77c4e6ad0001d2f312",2,"older",4,"DUDE","DUDE",TRUE,1.5986,2,4,"pepper","match",1330
"5b79bd77c4e6ad0001d2f312",3,"older",1,"?","SERIES",FALSE,3.346895,0,1,"helmet","new-new",1331
"5b79bd77c4e6ad0001d2f312",3,"older",2,"CASINO","CASINO",TRUE,3.448635,1,2,"carrot","new-new",1331
"5b79bd77c4e6ad0001d2f312",3,"older",3,"DEMON","DEMON",TRUE,2.20103,3,3,"diamond","new-new",1331
"5b79bd77c4e6ad0001d2f312",3,"older",4,"BEAUTY","BEAUTY",TRUE,2.347825,2,4,"taxi","new-new",1331
"5b79bd77c4e6ad0001d2f312",4,"older",1,"HOTEL","HOTEL",TRUE,2.222275,3,1,"planet","new-new",1332
"5b79bd77c4e6ad0001d2f312",4,"older",2,"LEADER","LEADER",TRUE,2.1983,1,2,"cathedral","new-new",1332
"5b79bd77c4e6ad0001d2f312",4,"older",3,"IDEAS","IDEAS",TRUE,2.8235,2,3,"cap","new-new",1332
"5b79bd77c4e6ad0001d2f312",4,"older",4,"SPIRIT","SPIRIT",TRUE,2.29855,0,4,"coin","new-new",1332
"5b79bd77c4e6ad0001d2f312",5,"older",1,"DEATH","DEATH",TRUE,3.347035,3,1,"pencil","new-new",1333
"5b79bd77c4e6ad0001d2f312",5,"older",2,"FOOD","FOOD",TRUE,3.27179,0,2,"telephone","new-new",1333
"5b79bd77c4e6ad0001d2f312",5,"older",3,"GODS","GODS",TRUE,2.123405,1,3,"sun","new-new",1333
"5b79bd77c4e6ad0001d2f312",5,"older",4,"FRIENDS","FRIEND",FALSE,3.272945,2,4,"cart","new-new",1333
"5b79bd77c4e6ad0001d2f312",6,"older",1,"AREA","AREA",TRUE,2.198775,1,1,"frame","new-new",1334
"5b79bd77c4e6ad0001d2f312",6,"older",2,"BELT","BELT",TRUE,2.972035,0,2,"stool","new-new",1334
"5b79bd77c4e6ad0001d2f312",6,"older",3,"ESTATE","ESTATE",TRUE,2.773485,2,3,"tractor","new-new",1334
"5b79bd77c4e6ad0001d2f312",6,"older",4,"?","AGENT",FALSE,3.27379,3,4,"salt","new-new",1334
"5b79bd77c4e6ad0001d2f312",7,"older",1,"TEAR","TEAR",TRUE,3.57182,1,1,"shovel","new-new",1335
"5b79bd77c4e6ad0001d2f312",7,"older",2,"BATH","BATH",TRUE,3.29753,3,2,"skateboard","new-new",1335
"5b79bd77c4e6ad0001d2f312",7,"older",3,"?","HOUSE",FALSE,3.272745,0,3,"goose","new-new",1335
"5b79bd77c4e6ad0001d2f312",7,"older",4,"HOUSE","YEAR",FALSE,2.69828,2,4,"mushroom","new-new",1335
"5b79bd77c4e6ad0001d2f312",8,"older",1,"STYLE","STYLE",TRUE,3.296955,0,1,"boot","new-new",1336
"5b79bd77c4e6ad0001d2f312",8,"older",2,"SAKE","SAKE",TRUE,2.448875,1,2,"aeroplane","old-new",1336
"5b79bd77c4e6ad0001d2f312",8,"older",3,"YARD","YARD",TRUE,1.99806,2,3,"tyre","match",1336
"5b79bd77c4e6ad0001d2f312",8,"older",4,"SALE","SALE",TRUE,2.09784,3,4,"map","mis-match",1336
"5b79bd77c4e6ad0001d2f312",9,"older",1,"GLASS","SYSTEM",FALSE,2.30008,1,1,"sunflower","new-new",1337
"5b79bd77c4e6ad0001d2f312",9,"older",2,"THING","THING",TRUE,2.04826,2,2,"bench","match",1337
"5b79bd77c4e6ad0001d2f312",9,"older",3,"SYSTEM","GLASS",FALSE,3.346615,0,3,"crown","old-new",1337
"5b79bd77c4e6ad0001d2f312",9,"older",4,"FLIGHT","FLIGHT",TRUE,2.450135,3,4,"pawn","mis-match",1337
"5b79bd77c4e6ad0001d2f312",10,"older",1,"RIVER","RIVER",TRUE,2.39842,1,1,"tray","new-new",1338
"5b79bd77c4e6ad0001d2f312",10,"older",2,"NIGHT","NIGHT",TRUE,2.847865,0,2,"perfume","new-new",1338
"5b79bd77c4e6ad0001d2f312",10,"older",3,"CLOCK","CLOCK",TRUE,2.54897,2,3,"runner","new-new",1338
"5b79bd77c4e6ad0001d2f312",10,"older",4,"WOMEN","WOMEN",TRUE,9.99589,3,4,"watch","new-new",1338
"5b79bd77c4e6ad0001d2f312",11,"older",1,"SHOTS","SHOTS",TRUE,2.347485,1,1,"bolt","old-new",1339
"5b79bd77c4e6ad0001d2f312",11,"older",2,"DANGER","DANGER",TRUE,2.472205,3,2,"megaphone","mis-match",1339
"5b79bd77c4e6ad0001d2f312",11,"older",3,"APPLE","APPLE",TRUE,2.14848,0,3,"kettle","new-new",1339
"5b79bd77c4e6ad0001d2f312",11,"older",4,"KIND","KIND",TRUE,2.947785,2,4,"dice","match",1339
"5b79bd77c4e6ad0001d2f312",12,"older",1,"CARS","CARS",TRUE,2.59739,2,1,"motorbike","new-new",1340
"5b79bd77c4e6ad0001d2f312",12,"older",2,"CANDY","CANDY",TRUE,3.17328,1,2,"stamp","match",1340
"5b79bd77c4e6ad0001d2f312",12,"older",3,"CLIENT","CLIENT",TRUE,2.42329,0,3,"peg","old-new",1340
"5b79bd77c4e6ad0001d2f312",12,"older",4,"RECORD","RECORD",TRUE,1.59879,3,4,"dart","mis-match",1340
"5b79bd77c4e6ad0001d2f312",13,"older",1,"HONEY","HONEY",TRUE,2.59773,1,1,"cherry","new-new",1341
"5b79bd77c4e6ad0001d2f312",13,"older",2,"COPS","COPS",TRUE,1.949725,2,2,"wheel","match",1341
"5b79bd77c4e6ad0001d2f312",13,"older",3,"PENNY","PENNY",TRUE,2.297875,3,3,"microphone","old-new",1341
"5b79bd77c4e6ad0001d2f312",13,"older",4,"MILE","MILE",TRUE,1.648795,0,4,"anchor","mis-match",1341
"5b79bd77c4e6ad0001d2f312",14,"older",1,"WRITER","DOZEN",FALSE,2.97239,2,1,"wheelbarrow","old-new",1342
"5b79bd77c4e6ad0001d2f312",14,"older",2,"WRITER","WRITER",TRUE,2.27331,1,2,"rug","match",1342
"5b79bd77c4e6ad0001d2f312",14,"older",3,"ARTIST","ARTIST",TRUE,4.622,3,3,"daisy","new-new",1342
"5b79bd77c4e6ad0001d2f312",14,"older",4,"DOZEN","TOILET",FALSE,4.27254,0,4,"scissors","mis-match",1342
"5b79bd77c4e6ad0001d2f312",15,"older",1,"ADVICE","ADVICE",TRUE,2.498135,0,1,"calendar","mis-match",1343
"5b79bd77c4e6ad0001d2f312",15,"older",2,"DIRT","DIRT",TRUE,1.848555,1,2,"ring","old-new",1343
"5b79bd77c4e6ad0001d2f312",15,"older",3,"LOTS","LOTS",TRUE,1.674645,3,3,"spoon","new-new",1343
"5b79bd77c4e6ad0001d2f312",15,"older",4,"ROOF","ROOF",TRUE,2.373495,2,4,"basket","match",1343
"5b79bd77c4e6ad0001d2f312",16,"older",1,"BOYS","BOYS",TRUE,2.5728,1,1,"pear","match",1344
"5b79bd77c4e6ad0001d2f312",16,"older",2,"JUNGLE","JUNGLE",TRUE,3.223155,0,2,"razor","mis-match",1344
"5b79bd77c4e6ad0001d2f312",16,"older",3,"NATIVE","NATION",FALSE,3.59726,2,3,"gorilla","old-new",1344
"5b79bd77c4e6ad0001d2f312",16,"older",4,"RICE","PRINCE",FALSE,2.44827,3,4,"windmill","new-new",1344
"5b7f28ee4570a7000120ad3f",1,"older",1,"MOMENT","MOMENT",TRUE,4.017,3,1,"stamp","new-new",1377
"5b7f28ee4570a7000120ad3f",1,"older",2,"RIVER","RIVER",TRUE,3.419,2,2,"rug","match",1377
"5b7f28ee4570a7000120ad3f",1,"older",3,"FOOD","FOOD",TRUE,2.224,0,3,"gorilla","mis-match",1377
"5b7f28ee4570a7000120ad3f",1,"older",4,"BEAUTY","BEAUTY",TRUE,3.502,1,4,"goose","old-new",1377
"5b7f28ee4570a7000120ad3f",2,"older",1,"FEET","FEET",TRUE,3.501,2,1,"crown","new-new",1378
"5b7f28ee4570a7000120ad3f",2,"older",2,"PRINCE","PRINCE",TRUE,3.734,0,2,"peg","new-new",1378
"5b7f28ee4570a7000120ad3f",2,"older",3,"GIRL","GIRL",TRUE,3.038,1,3,"map","new-new",1378
"5b7f28ee4570a7000120ad3f",2,"older",4,"YEAR","YEAR",TRUE,3.785,3,4,"coin","new-new",1378
"5b7f28ee4570a7000120ad3f",3,"older",1,"HONEY","HONEY",TRUE,5.078,0,1,"taxi","new-new",1379
"5b7f28ee4570a7000120ad3f",3,"older",2,"NATION","NATION",TRUE,4.033,3,2,"wheelbarrow","mis-match",1379
"5b7f28ee4570a7000120ad3f",3,"older",3,"NIGHT","NIGHT",TRUE,2.987,2,3,"cap","match",1379
"5b7f28ee4570a7000120ad3f",3,"older",4,"HOUSE","DOZEN",FALSE,4.018,1,4,"anchor","old-new",1379
"5b7f28ee4570a7000120ad3f",4,"older",1,"CLOCK","CLOCK",TRUE,3.351,2,1,"sunflower","new-new",1380
"5b7f28ee4570a7000120ad3f",4,"older",2,"GODS","GODS",TRUE,2.689,1,2,"windmill","new-new",1380
"5b7f28ee4570a7000120ad3f",4,"older",3,"HOTEL","HOTEL",TRUE,4.481,0,3,"megaphone","new-new",1380
"5b7f28ee4570a7000120ad3f",4,"older",4,"PHOTO","PHOTO",TRUE,4.848,3,4,"spoon","new-new",1380
"5b7f28ee4570a7000120ad3f",5,"older",1,"ROOF","YARD",FALSE,2.688,1,1,"stool","old-new",1381
"5b7f28ee4570a7000120ad3f",5,"older",2,"ROOF","ROOF",TRUE,3.287,2,2,"planet","new-new",1381
"5b7f28ee4570a7000120ad3f",5,"older",3,"OPS","COPS",FALSE,2.54,0,3,"suitcase","mis-match",1381
"5b7f28ee4570a7000120ad3f",5,"older",4,"LOTS","LOTS",TRUE,2.621,3,4,"bolt","match",1381
"5b7f28ee4570a7000120ad3f",6,"older",1,"DEATH","DEATH",TRUE,2.987,3,1,"pawn","new-new",1382
"5b7f28ee4570a7000120ad3f",6,"older",2,"ADVICE","ADVICE",TRUE,2.906,2,2,"dice","new-new",1382
"5b7f28ee4570a7000120ad3f",6,"older",3,"DEATH","LETTER",FALSE,3.768,1,3,"microphone","new-new",1382
"5b7f28ee4570a7000120ad3f",6,"older",4,"DIRT","DIRT",TRUE,3.237,0,4,"sun","new-new",1382
"5b7f28ee4570a7000120ad3f",7,"older",1,"HOUSE","MONTH",FALSE,3.934,0,1,"cherry","new-new",1383
"5b7f28ee4570a7000120ad3f",7,"older",2,"WRITER","WRITER",TRUE,3.486,2,2,"carrot","match",1383
"5b7f28ee4570a7000120ad3f",7,"older",3,"BELT","BELT",TRUE,3.087,3,3,"backpack","old-new",1383
"5b7f28ee4570a7000120ad3f",7,"older",4,"SAKE","SAKE",TRUE,2.621,1,4,"cathedral","mis-match",1383
"5b7f28ee4570a7000120ad3f",8,"older",1,"LIFE","LIFE",TRUE,3.169,2,1,"wheel","old-new",1384
"5b7f28ee4570a7000120ad3f",8,"older",2,"CLIENT","CLIENT",TRUE,3.436,1,2,"monkey","match",1384
"5b7f28ee4570a7000120ad3f",8,"older",3,"STYLE","STYLE",TRUE,4.117,3,3,"pear","new-new",1384
"5b7f28ee4570a7000120ad3f",8,"older",4,"CANDY","CANDY",TRUE,4.846,0,4,"perfume","mis-match",1384
"5b7f28ee4570a7000120ad3f",9,"older",1,"SYSTEM","SYSTEM",TRUE,3.9,3,1,"scissors","new-new",1385
"5b7f28ee4570a7000120ad3f",9,"older",2,"APPLE","APPLE",TRUE,3.403,1,2,"pepper","old-new",1385
"5b7f28ee4570a7000120ad3f",9,"older",3,"JUNGLE","JUNGLE",TRUE,3.735,0,3,"boot","mis-match",1385
"5b7f28ee4570a7000120ad3f",9,"older",4,"FRIEND","FRIEND",TRUE,3.801,2,4,"frame","match",1385
"5b7f28ee4570a7000120ad3f",10,"older",1,"AGENT","AGENT",TRUE,3.119,3,1,"mushroom","new-new",1386
"5b7f28ee4570a7000120ad3f",10,"older",2,"SALE","SALE",TRUE,2.456,1,2,"dart","match",1386
"5b7f28ee4570a7000120ad3f",10,"older",3,"IDEAS","IDEAS",TRUE,4.084,0,3,"daisy","old-new",1386
"5b7f28ee4570a7000120ad3f",10,"older",4,"LEADER","LEADER",TRUE,3.552,2,4,"runner","mis-match",1386
"5b7f28ee4570a7000120ad3f",11,"older",1,"CA","CASINO",FALSE,9.993,0,1,"watch","mis-match",1387
"5b7f28ee4570a7000120ad3f",11,"older",2,"","RECORD",FALSE,9.993,3,2,"razor","old-new",1387
"5b7f28ee4570a7000120ad3f",11,"older",3,"POLICY","POLICY",TRUE,4.946,2,3,"skateboard","new-new",1387
"5b7f28ee4570a7000120ad3f",11,"older",4,"VALLEY","VALLEY",TRUE,3.302,1,4,"pencil","match",1387
"5b7f28ee4570a7000120ad3f",12,"older",1,"GLASS","GLASS",TRUE,3.319,0,1,"aeroplane","new-new",1388
"5b7f28ee4570a7000120ad3f",12,"older",2,"DEMON","DEMON",TRUE,3.553,3,2,"mirror","new-new",1388
"5b7f28ee4570a7000120ad3f",12,"older",3,"SALT","ESTATE",FALSE,2.273,2,3,"salt","new-new",1388
"5b7f28ee4570a7000120ad3f",12,"older",4,"PILLS","PILLS",TRUE,2.822,1,4,"ring","new-new",1388
"5b7f28ee4570a7000120ad3f",13,"older",1,"THING","THING",TRUE,3.052,3,1,"hanger","old-new",1389
"5b7f28ee4570a7000120ad3f",13,"older",2,"SERIES","SERIES",TRUE,3.004,0,2,"helmet","match",1389
"5b7f28ee4570a7000120ad3f",13,"older",3,"CARS","CARS",TRUE,2.789,2,3,"candle","new-new",1389
"5b7f28ee4570a7000120ad3f",13,"older",4,"FAMILY","FAMILY",TRUE,4.432,1,4,"diamond","mis-match",1389
"5b7f28ee4570a7000120ad3f",14,"older",1,"MILE","MILE",TRUE,5.295,2,1,"calendar","new-new",1390
"5b7f28ee4570a7000120ad3f",14,"older",2,"WEAPON","WEAPON",TRUE,4.647,1,2,"bench","new-new",1390
"5b7f28ee4570a7000120ad3f",14,"older",3,"DUDE","DUDE",TRUE,2.623,3,3,"tractor","new-new",1390
"5b7f28ee4570a7000120ad3f",14,"older",4,"KIND","KIND",TRUE,3.434,0,4,"kettle","new-new",1390
"5b7f28ee4570a7000120ad3f",15,"older",1,"AREA","AREA",TRUE,2.338,3,1,"cart","new-new",1391
"5b7f28ee4570a7000120ad3f",15,"older",2,"SPIRIT","SPIRIT",TRUE,3.701,2,2,"basket","old-new",1391
"5b7f28ee4570a7000120ad3f",15,"older",3,"SHOTS","SHOTS",TRUE,3.12,1,3,"telephone","match",1391
"5b7f28ee4570a7000120ad3f",15,"older",4,"BOYS","BOYS",TRUE,2.772,0,4,"tyre","mis-match",1391
"5b7f28ee4570a7000120ad3f",16,"older",1,"MILLER","MILLER",TRUE,2.92,0,1,"balcony","new-new",1392
"5b7f28ee4570a7000120ad3f",16,"older",2,"DANGER","DANGER",TRUE,3.253,1,2,"tray","new-new",1392
"5b7f28ee4570a7000120ad3f",16,"older",3,"TEAR","TEAR",TRUE,4.267,2,3,"shovel","new-new",1392
"5b7f28ee4570a7000120ad3f",16,"older",4,"SPEECH","SPEECH",TRUE,3.419,3,4,"motorbike","new-new",1392
"5be1f39721589c0001024866",1,"older",1,"FRIEND","FRIEND",TRUE,6.316,2,1,"cart","new-new",1345
"5be1f39721589c0001024866",1,"older",2,"FOOD","FOOD",TRUE,4.501,0,2,"telephone","new-new",1345
"5be1f39721589c0001024866",1,"older",3,"DEATH","DEATH",TRUE,2.901,3,3,"pencil","new-new",1345
"5be1f39721589c0001024866",1,"older",4,"GODS","GODS",TRUE,2.433,1,4,"sun","new-new",1345
"5be1f39721589c0001024866",2,"older",1,"GLASS","GLASS",TRUE,5.782,0,1,"crown","old-new",1346
"5be1f39721589c0001024866",2,"older",2,"SYSTEM","FLIGHT",FALSE,5.665,3,2,"pawn","mis-match",1346
"5be1f39721589c0001024866",2,"older",3,"THING","THING",TRUE,2.866,2,3,"bench","match",1346
"5be1f39721589c0001024866",2,"older",4,"FLIGHT","SYSTEM",FALSE,3.216,1,4,"sunflower","new-new",1346
"5be1f39721589c0001024866",3,"older",1,"NATION","NATION",TRUE,4.017,2,1,"gorilla","old-new",1347
"5be1f39721589c0001024866",3,"older",2,"JUNGLE","JUNGLE",TRUE,6.167,0,2,"razor","mis-match",1347
"5be1f39721589c0001024866",3,"older",3,"PRINCE","PRINCE",TRUE,4.099,3,3,"windmill","new-new",1347
"5be1f39721589c0001024866",3,"older",4,"BOYS","BOYS",TRUE,2.616,1,4,"pear","match",1347
"5be1f39721589c0001024866",4,"older",1,"CLIENT","CLIENT",TRUE,4.399,0,1,"peg","old-new",1348
"5be1f39721589c0001024866",4,"older",2,"CARS","CARS",TRUE,3.051,2,2,"motorbike","new-new",1348
"5be1f39721589c0001024866",4,"older",3,"RECORD","RECORD",TRUE,4.05,3,3,"dart","mis-match",1348
"5be1f39721589c0001024866",4,"older",4,"CANDY","CANDY",TRUE,3.633,1,4,"stamp","match",1348
"5be1f39721589c0001024866",5,"older",1,"STYLE","STYLE",TRUE,8.282,0,1,"boot","new-new",1349
"5be1f39721589c0001024866",5,"older",2,"?","SAKE",FALSE,5.683,1,2,"aeroplane","old-new",1349
"5be1f39721589c0001024866",5,"older",3,"SAKE","SALE",FALSE,7.35,3,3,"map","mis-match",1349
"5be1f39721589c0001024866",5,"older",4,"BODY","YARD",FALSE,4.467,2,4,"tyre","match",1349
"5be1f39721589c0001024866",6,"older",1,"DOZEN","DOZEN",TRUE,9.75,2,1,"wheelbarrow","old-new",1350
"5be1f39721589c0001024866",6,"older",2,"WRITER","WRITER",TRUE,3.817,1,2,"rug","match",1350
"5be1f39721589c0001024866",6,"older",3,"TOILET","TOILET",TRUE,4.733,0,3,"scissors","mis-match",1350
"5be1f39721589c0001024866",6,"older",4,"ARTIST","ARTIST",TRUE,4.1,3,4,"daisy","new-new",1350
"5be1f39721589c0001024866",7,"older",1,"NIGHT","NIGHT",TRUE,3.783,0,1,"perfume","new-new",1351
"5be1f39721589c0001024866",7,"older",2,"WOMEN","WOMEN",TRUE,4.233,3,2,"watch","new-new",1351
"5be1f39721589c0001024866",7,"older",3,"FLOOD","RIVER",FALSE,5.433,1,3,"tray","new-new",1351
"5be1f39721589c0001024866",7,"older",4,"CLOCK","CLOCK",TRUE,4.099,2,4,"runner","new-new",1351
"5be1f39721589c0001024866",8,"older",1,"AGENT","AGENT",TRUE,4.549,3,1,"salt","new-new",1352
"5be1f39721589c0001024866",8,"older",2,"AREA","AREA",TRUE,3.282,1,2,"frame","new-new",1352
"5be1f39721589c0001024866",8,"older",3,"ESTATE","ESTATE",TRUE,5.233,2,3,"tractor","new-new",1352
"5be1f39721589c0001024866",8,"older",4,"BELT","BELT",TRUE,2.483,0,4,"stool","new-new",1352
"5be1f39721589c0001024866",9,"older",1,"BATH","BATH",TRUE,4.565,3,1,"skateboard","new-new",1353
"5be1f39721589c0001024866",9,"older",2,"TEAR","TEAR",TRUE,9.999,1,2,"shovel","new-new",1353
"5be1f39721589c0001024866",9,"older",3,"?","YEAR",FALSE,3.6,2,3,"mushroom","new-new",1353
"5be1f39721589c0001024866",9,"older",4,"HOUSE","HOUSE",TRUE,3.733,0,4,"goose","new-new",1353
"5be1f39721589c0001024866",10,"older",1,"KIND","KIND",TRUE,3.124,2,1,"dice","match",1354
"5be1f39721589c0001024866",10,"older",2,"SHOTS","SHOTS",TRUE,5.049,1,2,"bolt","old-new",1354
"5be1f39721589c0001024866",10,"older",3,"DANGER","DANGER",TRUE,4.217,3,3,"megaphone","mis-match",1354
"5be1f39721589c0001024866",10,"older",4,"APPLE","APPLE",TRUE,3.551,0,4,"kettle","new-new",1354
"5be1f39721589c0001024866",11,"older",1,"LEADER","IDEAS",FALSE,5.999,2,1,"cap","new-new",1355
"5be1f39721589c0001024866",11,"older",2,"SPIRIT","SPIRIT",TRUE,6.083,0,2,"coin","new-new",1355
"5be1f39721589c0001024866",11,"older",3,"HOTEL","HOTEL",TRUE,4.432,3,3,"planet","new-new",1355
"5be1f39721589c0001024866",11,"older",4,"SPIRIT","LEADER",FALSE,5.316,1,4,"cathedral","new-new",1355
"5be1f39721589c0001024866",12,"older",1,"DUDE","DUDE",TRUE,3.366,2,1,"pepper","match",1356
"5be1f39721589c0001024866",12,"older",2,"PLENTY","PLENTY",TRUE,4.1,0,2,"monkey","mis-match",1356
"5be1f39721589c0001024866",12,"older",3,"FLESH","FLESH",TRUE,4.867,1,3,"balcony","new-new",1356
"5be1f39721589c0001024866",12,"older",4,"?","PILLS",FALSE,2.417,3,4,"hanger","old-new",1356
"5be1f39721589c0001024866",13,"older",1,"ROOF","ROOF",TRUE,3.517,2,1,"basket","match",1357
"5be1f39721589c0001024866",13,"older",2,"LOTS","DIRT",FALSE,4.017,1,2,"ring","old-new",1357
"5be1f39721589c0001024866",13,"older",3,"FAMILY","ADVICE",FALSE,3.799,0,3,"calendar","mis-match",1357
"5be1f39721589c0001024866",13,"older",4,"LOTS","LOTS",TRUE,2.882,3,4,"spoon","new-new",1357
"5be1f39721589c0001024866",14,"older",1,"BEAUTY","SERIES",FALSE,6.115,0,1,"helmet","new-new",1358
"5be1f39721589c0001024866",14,"older",2,"DEMON","DEMON",TRUE,3.951,3,2,"diamond","new-new",1358
"5be1f39721589c0001024866",14,"older",3,"BEAUTY","BEAUTY",TRUE,4.133,2,3,"taxi","new-new",1358
"5be1f39721589c0001024866",14,"older",4,"KIND","CASINO",FALSE,3.601,1,4,"carrot","new-new",1358
"5be1f39721589c0001024866",15,"older",1,"SPEECH","GIRL",FALSE,4.132,3,1,"mirror","old-new",1359
"5be1f39721589c0001024866",15,"older",2,"FAMILY","SPEECH",FALSE,9.281,2,2,"backpack","new-new",1359
"5be1f39721589c0001024866",15,"older",3,"FAMILY","FAMILY",TRUE,5.232,0,3,"candle","mis-match",1359
"5be1f39721589c0001024866",15,"older",4,"MILLER","MILLER",TRUE,2.8,1,4,"suitcase","match",1359
"5be1f39721589c0001024866",16,"older",1,"HONEY","HONEY",TRUE,4.849,1,1,"cherry","new-new",1360
"5be1f39721589c0001024866",16,"older",2,"MILE","PENNY",FALSE,6.581,3,2,"microphone","old-new",1360
"5be1f39721589c0001024866",16,"older",3,"COPS","COPS",TRUE,2.701,2,3,"wheel","match",1360
