"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5c5177a1f5ef110001ecfdee",11,"younger",4,"HOTEL","HOTEL",TRUE,3.033565,1,4,"pepper","new-new",443
"5c5177a1f5ef110001ecfdee",12,"younger",1,"VALLEY","VALLEY",TRUE,2.42177,1,1,"bench","new-new",444
"5c5177a1f5ef110001ecfdee",12,"younger",2,"LETTER","LETTER",TRUE,4.63926,3,2,"coin","new-new",444
"5c5177a1f5ef110001ecfdee",12,"younger",3,"IDEA","IDEAS",FALSE,3.64428,2,3,"mirror","new-new",444
"5c5177a1f5ef110001ecfdee",12,"younger",4,"LOTS","LOTS",TRUE,1.97436,0,4,"stool","new-new",444
"5c5177a1f5ef110001ecfdee",13,"younger",1,"HONEY","HONEY",TRUE,6.409965,1,1,"wheelbarrow","new-new",445
"5c5177a1f5ef110001ecfdee",13,"younger",2,"MOMENT","MOMENT",TRUE,3.40464,2,2,"stamp","match",445
"5c5177a1f5ef110001ecfdee",13,"younger",3,"DUDE","DUDE",TRUE,2.13541,0,3,"skateboard","old-new",445
"5c5177a1f5ef110001ecfdee",13,"younger",4,"WEAPON","APPLE",FALSE,4.83401,3,4,"windmill","mis-match",445
"5c5177a1f5ef110001ecfdee",14,"younger",1,"MILE","MILE",TRUE,4.27462,1,1,"map","match",446
"5c5177a1f5ef110001ecfdee",14,"younger",2,"BELT","BELT",TRUE,2.341065,2,2,"boot","old-new",446
"5c5177a1f5ef110001ecfdee",14,"younger",3,"SPIRIT","SPIRIT",TRUE,2.269405,0,3,"ring","new-new",446
"5c5177a1f5ef110001ecfdee",14,"younger",4,"STYLE","STYLE",TRUE,6.892,3,4,"telephone","mis-match",446
"5c5177a1f5ef110001ecfdee",15,"younger",1,"ROOF","ROOF",TRUE,3.032975,2,1,"suitcase","mis-match",447
"5c5177a1f5ef110001ecfdee",15,"younger",2,"ESTATE","ESTATE",TRUE,2.776665,1,2,"diamond","new-new",447
"5c5177a1f5ef110001ecfdee",15,"younger",3,"COPS","COPS",TRUE,2.09907,0,3,"hanger","old-new",447
"5c5177a1f5ef110001ecfdee",15,"younger",4,"FAMILY","FAMILY",TRUE,2.37783,3,4,"dice","match",447
"5c5177a1f5ef110001ecfdee",16,"younger",1,"JUNGLE","JUNGLE",TRUE,2.25683,3,1,"cherry","new-new",448
"5c5177a1f5ef110001ecfdee",16,"younger",2,"FOOD","FOOD",TRUE,1.978545,2,2,"watch","new-new",448
"5c5177a1f5ef110001ecfdee",16,"younger",3,"DANGER","DANGER",TRUE,2.75077,1,3,"tray","new-new",448
"5c5177a1f5ef110001ecfdee",16,"younger",4,"RECORD","RECORD",TRUE,2.058285,0,4,"runner","new-new",448
"5c58244f62290e00012fa64c",1,"older",1,"YEAR","YEAR",TRUE,9.996255,2,1,"mushroom","new-new",801
"5c58244f62290e00012fa64c",1,"older",2,"HOUSE","HOUSE",TRUE,9.994025,0,2,"goose","new-new",801
"5c58244f62290e00012fa64c",1,"older",3,"BATH","BATH",TRUE,9.996815,3,3,"skateboard","new-new",801
"5c58244f62290e00012fa64c",1,"older",4,"TEAR","TEAR",TRUE,9.990375,1,4,"shovel","new-new",801
"5c58244f62290e00012fa64c",2,"older",1,"FAMILY","FAMILY",TRUE,9.996975,0,1,"candle","mis-match",802
"5c58244f62290e00012fa64c",2,"older",2,"MILLER","MILLER",TRUE,9.99847,1,2,"suitcase","match",802
"5c58244f62290e00012fa64c",2,"older",3,"GIRL","GIRL",TRUE,9.997305,3,3,"mirror","old-new",802
"5c58244f62290e00012fa64c",2,"older",4,"?","SPEECH",FALSE,9.99623,2,4,"backpack","new-new",802
"5c58244f62290e00012fa64c",3,"older",1,"YARD","YARD",TRUE,9.99533,2,1,"tyre","match",803
"5c58244f62290e00012fa64c",3,"older",2,"STYLE","STYLE",TRUE,9.993565,0,2,"boot","new-new",803
"5c58244f62290e00012fa64c",3,"older",3,"?","SALE",FALSE,9.997985,3,3,"map","mis-match",803
"5c58244f62290e00012fa64c",3,"older",4,"?","SAKE",FALSE,10.43559,1,4,"aeroplane","old-new",803
"5c58244f62290e00012fa64c",4,"older",1,"DUDE","DUDE",TRUE,9.987635,2,1,"pepper","match",804
"5c58244f62290e00012fa64c",4,"older",2,"PLENTY","PLENTY",TRUE,10.00884,0,2,"monkey","mis-match",804
"5c58244f62290e00012fa64c",4,"older",3,"PILLS","PILLS",TRUE,10.003545,3,3,"hanger","old-new",804
"5c58244f62290e00012fa64c",4,"older",4,"FLESH","FLESH",TRUE,9.99716,1,4,"balcony","new-new",804
"5c58244f62290e00012fa64c",5,"older",1,"LEADER","LEADER",TRUE,9.993655,1,1,"cathedral","new-new",805
"5c58244f62290e00012fa64c",5,"older",2,"SPIRIT","SPIRIT",TRUE,9.998085,0,2,"coin","new-new",805
"5c58244f62290e00012fa64c",5,"older",3,"HOTEL","HOTEL",TRUE,9.994925,3,3,"planet","new-new",805
"5c58244f62290e00012fa64c",5,"older",4,"IDEAS","IDEAS",TRUE,9.990955,2,4,"cap","new-new",805
"5c58244f62290e00012fa64c",6,"older",1,"?","SHOTS",FALSE,9.997445,1,1,"bolt","old-new",806
"5c58244f62290e00012fa64c",6,"older",2,"KIND","KIND",TRUE,9.99682,2,2,"dice","match",806
"5c58244f62290e00012fa64c",6,"older",3,"APPLE","APPLE",TRUE,10.01019,0,3,"kettle","new-new",806
"5c58244f62290e00012fa64c",6,"older",4,"DANGER","DANGER",TRUE,10.009115,3,4,"megaphone","mis-match",806
"5c58244f62290e00012fa64c",7,"older",1,"CANDY","CANDY",TRUE,9.992665,1,1,"stamp","match",807
"5c58244f62290e00012fa64c",7,"older",2,"CLIENT","CLIENT",TRUE,9.996965,0,2,"peg","old-new",807
"5c58244f62290e00012fa64c",7,"older",3,"RECORD","RECORD",TRUE,10.001815,3,3,"dart","mis-match",807
"5c58244f62290e00012fa64c",7,"older",4,"CARS","CARS",TRUE,9.994445,2,4,"motorbike","new-new",807
"5c58244f62290e00012fa64c",8,"older",1,"THING","THING",TRUE,9.992085,2,1,"bench","match",808
"5c58244f62290e00012fa64c",8,"older",2,"SYSTEM","SYSTEM",TRUE,9.994625,1,2,"sunflower","new-new",808
"5c58244f62290e00012fa64c",8,"older",3,"GLASS","GLASS",TRUE,9.994025,0,3,"crown","old-new",808
"5c58244f62290e00012fa64c",8,"older",4,"PLENTY","FLIGHT",FALSE,10.00929,3,4,"pawn","mis-match",808
"5c58244f62290e00012fa64c",9,"older",1,"BEA","CASINO",FALSE,9.99513,1,1,"carrot","new-new",809
"5c58244f62290e00012fa64c",9,"older",2,"SERIES","SERIES",TRUE,9.99951,0,2,"helmet","new-new",809
"5c58244f62290e00012fa64c",9,"older",3,"DEMON","DEMON",TRUE,10.01171,3,3,"diamond","new-new",809
"5c58244f62290e00012fa64c",9,"older",4,"BEAUTY","BEAUTY",TRUE,10.007795,2,4,"taxi","new-new",809
"5c58244f62290e00012fa64c",10,"older",1,"PENNY","MILE",FALSE,9.993365,0,1,"anchor","mis-match",810
"5c58244f62290e00012fa64c",10,"older",2,"COPS","COPS",TRUE,9.994245,2,2,"wheel","match",810
"5c58244f62290e00012fa64c",10,"older",3,"PENNY","PENNY",TRUE,10.0095,3,3,"microphone","old-new",810
"5c58244f62290e00012fa64c",10,"older",4,"HONEY","HONEY",TRUE,9.99465,1,4,"cherry","new-new",810
"5c58244f62290e00012fa64c",11,"older",1,"DEATH","DEATH",TRUE,9.997975,3,1,"pencil","new-new",811
"5c58244f62290e00012fa64c",11,"older",2,"","GODS",FALSE,9.981995,1,2,"sun","new-new",811
"5c58244f62290e00012fa64c",11,"older",3,"FRIEND","FRIEND",TRUE,9.993765,2,3,"cart","new-new",811
"5c58244f62290e00012fa64c",11,"older",4,"FOOD","FOOD",TRUE,9.998965,0,4,"telephone","new-new",811
"5c58244f62290e00012fa64c",12,"older",1,"TOILET","TOILET",TRUE,9.993385,0,1,"scissors","mis-match",812
"5c58244f62290e00012fa64c",12,"older",2,"","DOZEN",FALSE,9.994005,2,2,"wheelbarrow","old-new",812
"5c58244f62290e00012fa64c",12,"older",3,"WRITER","WRITER",TRUE,9.996485,1,3,"rug","match",812
"5c58244f62290e00012fa64c",12,"older",4,"ARTIST","ARTIST",TRUE,9.990765,3,4,"daisy","new-new",812
"5c58244f62290e00012fa64c",13,"older",1,"JUNGLE","JUNGLE",TRUE,9.99417,0,1,"razor","mis-match",813
"5c58244f62290e00012fa64c",13,"older",2,"NATION","NATION",TRUE,9.99133,2,2,"gorilla","old-new",813
"5c58244f62290e00012fa64c",13,"older",3,"BOYS","BOYS",TRUE,9.996355,1,3,"pear","match",813
"5c58244f62290e00012fa64c",13,"older",4,"PRINCE","PRINCE",TRUE,9.99594,3,4,"windmill","new-new",813
"5c58244f62290e00012fa64c",14,"older",1,"DIRT","DIRT",TRUE,10.01084,1,1,"ring","old-new",814
"5c58244f62290e00012fa64c",14,"older",2,"ADVICE","ADVICE",TRUE,10.008875,0,2,"calendar","mis-match",814
"5c58244f62290e00012fa64c",14,"older",3,"ROOF","ROOF",TRUE,10.008005,2,3,"basket","match",814
"5c58244f62290e00012fa64c",14,"older",4,"LOTS","LOTS",TRUE,9.984855,3,4,"spoon","new-new",814
"5c58244f62290e00012fa64c",15,"older",1,"ESTATE","ESTATE",TRUE,9.99867,2,1,"tractor","new-new",815
"5c58244f62290e00012fa64c",15,"older",2,"BELT","BELT",TRUE,10.002475,0,2,"stool","new-new",815
"5c58244f62290e00012fa64c",15,"older",3,"AREA","AREA",TRUE,10.00012,1,3,"frame","new-new",815
"5c58244f62290e00012fa64c",15,"older",4,"AGENT","AGENT",TRUE,9.99358,3,4,"salt","new-new",815
"5c58244f62290e00012fa64c",16,"older",1,"RIVER","RIVER",TRUE,10.010155,1,1,"tray","new-new",816
"5c58244f62290e00012fa64c",16,"older",2,"CLOCK","CLOCK",TRUE,9.995605,2,2,"runner","new-new",816
"5c58244f62290e00012fa64c",16,"older",3,"NIGHT","NIGHT",TRUE,9.996545,0,3,"perfume","new-new",816
"5c58244f62290e00012fa64c",16,"older",4,"WOMEN","WOMEN",TRUE,9.998625,3,4,"watch","new-new",816
"5c5c65f82b9837000195da29",1,"older",1,"MILLER","SPEECH",FALSE,4.232315,3,1,"motorbike","new-new",1233
"5c5c65f82b9837000195da29",1,"older",2,"DANGER","DANGER",TRUE,2.882755,1,2,"tray","new-new",1233
"5c5c65f82b9837000195da29",1,"older",3,"HEART","MILLER",FALSE,3.63299,0,3,"balcony","new-new",1233
"5c5c65f82b9837000195da29",1,"older",4,"DANGER","TEAR",FALSE,4.58265,2,4,"shovel","new-new",1233
"5c5c65f82b9837000195da29",2,"older",1,"IDEAS","SALE",FALSE,4.94852,1,1,"dart","match",1234
"5c5c65f82b9837000195da29",2,"older",2,"LEADER","LEADER",TRUE,3.999425,2,2,"runner","mis-match",1234
"5c5c65f82b9837000195da29",2,"older",3,"HEART","IDEAS",FALSE,3.23282,0,3,"daisy","old-new",1234
"5c5c65f82b9837000195da29",2,"older",4,"MILLER","AGENT",FALSE,3.16603,3,4,"mushroom","new-new",1234
"5c5c65f82b9837000195da29",3,"older",1,"FOOD","FOOD",TRUE,4.599405,0,1,"gorilla","mis-match",1235
"5c5c65f82b9837000195da29",3,"older",2,"?","MOMENT",FALSE,1.74854,3,2,"stamp","new-new",1235
"5c5c65f82b9837000195da29",3,"older",3,"RIVER","RIVER",TRUE,3.2997,2,3,"rug","match",1235
"5c5c65f82b9837000195da29",3,"older",4,"PENNY","BEAUTY",FALSE,2.699445,1,4,"goose","old-new",1235
"5c5c65f82b9837000195da29",4,"older",1,"?","FEET",FALSE,4.78611,2,1,"crown","new-new",1236
"5c5c65f82b9837000195da29",4,"older",2,"?","YEAR",FALSE,1.569215,3,2,"coin","new-new",1236
"5c5c65f82b9837000195da29",4,"older",3,"?","GIRL",FALSE,1.521125,1,3,"map","new-new",1236
"5c5c65f82b9837000195da29",4,"older",4,"?","PRINCE",FALSE,1.250175,0,4,"peg","new-new",1236
"5c5c65f82b9837000195da29",5,"older",1,"SYSTEM","FRIEND",FALSE,3.43264,2,1,"frame","match",1237
"5c5c65f82b9837000195da29",5,"older",2,"FRIEND","SYSTEM",FALSE,2.89953,3,2,"scissors","new-new",1237
"5c5c65f82b9837000195da29",5,"older",3,"APPLE","APPLE",TRUE,2.23265,1,3,"pepper","old-new",1237
"5c5c65f82b9837000195da29",5,"older",4,"FOOD","JUNGLE",FALSE,3.733095,0,4,"boot","mis-match",1237
"5c5c65f82b9837000195da29",6,"older",1,"FRIEND","SAKE",FALSE,4.449365,1,1,"cathedral","mis-match",1238
"5c5c65f82b9837000195da29",6,"older",2,"WRITER","WRITER",TRUE,3.18272,2,2,"carrot","match",1238
"5c5c65f82b9837000195da29",6,"older",3,"PLENTY","BELT",FALSE,2.766435,3,3,"backpack","old-new",1238
"5c5c65f82b9837000195da29",6,"older",4,"BOLT","MONTH",FALSE,3.73286,0,4,"cherry","new-new",1238
"5c5c65f82b9837000195da29",7,"older",1,"?","RECORD",FALSE,3.96958,3,1,"razor","old-new",1239
"5c5c65f82b9837000195da29",7,"older",2,"VALLEY","VALLEY",TRUE,3.415965,1,2,"pencil","match",1239
"5c5c65f82b9837000195da29",7,"older",3,"?","CASINO",FALSE,1.819485,0,3,"watch","mis-match",1239
"5c5c65f82b9837000195da29",7,"older",4,"PLENTY","POLICY",FALSE,3.849765,2,4,"skateboard","new-new",1239
"5c5c65f82b9837000195da29",8,"older",1,"?","CARS",FALSE,2.816085,2,1,"candle","new-new",1240
"5c5c65f82b9837000195da29",8,"older",2,"SERIES","SERIES",TRUE,2.98286,0,2,"helmet","match",1240
"5c5c65f82b9837000195da29",8,"older",3,"FAMILY","FAMILY",TRUE,3.666135,1,3,"diamond","mis-match",1240
"5c5c65f82b9837000195da29",8,"older",4,"THING","THING",TRUE,3.266115,3,4,"hanger","old-new",1240
"5c5c65f82b9837000195da29",9,"older",1,"?","LIFE",FALSE,2.382725,2,1,"wheel","old-new",1241
"5c5c65f82b9837000195da29",9,"older",2,"CANDY","CANDY",TRUE,3.799225,0,2,"perfume","mis-match",1241
"5c5c65f82b9837000195da29",9,"older",3,"?","STYLE",FALSE,1.066165,3,3,"pear","new-new",1241
"5c5c65f82b9837000195da29",9,"older",4,"CLIENT","CLIENT",TRUE,2.96653,1,4,"monkey","match",1241
"5c5c65f82b9837000195da29",10,"older",1,"NATION","NATION",TRUE,3.91595,3,1,"wheelbarrow","mis-match",1242
"5c5c65f82b9837000195da29",10,"older",2,"NIGHT","NIGHT",TRUE,2.716035,2,2,"cap","match",1242
"5c5c65f82b9837000195da29",10,"older",3,"?","DOZEN",FALSE,1.58316,1,3,"anchor","old-new",1242
"5c5c65f82b9837000195da29",10,"older",4,"HONEY","HONEY",TRUE,3.7998,0,4,"taxi","new-new",1242
"5c5c65f82b9837000195da29",11,"older",1,"SEARCH","ADVICE",FALSE,5.082685,2,1,"dice","new-new",1243
"5c5c65f82b9837000195da29",11,"older",2,"?","LETTER",FALSE,1.266205,1,2,"microphone","new-new",1243
"5c5c65f82b9837000195da29",11,"older",3,"?","DIRT",FALSE,1.33312,0,3,"sun","new-new",1243
"5c5c65f82b9837000195da29",11,"older",4,"?","DEATH",FALSE,1.115385,3,4,"pawn","new-new",1243
"5c5c65f82b9837000195da29",12,"older",1,"LOTS","LOTS",TRUE,3.099225,3,1,"bolt","match",1244
"5c5c65f82b9837000195da29",12,"older",2,"?","COPS",FALSE,1.799405,0,2,"suitcase","mis-match",1244
"5c5c65f82b9837000195da29",12,"older",3,"?","YARD",FALSE,3.03304,1,3,"stool","old-new",1244
"5c5c65f82b9837000195da29",12,"older",4,"MONEY","ROOF",FALSE,4.09928,2,4,"planet","new-new",1244
"5c5c65f82b9837000195da29",13,"older",1,"GLASS","PILLS",FALSE,3.31598,1,1,"ring","new-new",1245
"5c5c65f82b9837000195da29",13,"older",2,"PILLS","DEMON",FALSE,2.832705,3,2,"mirror","new-new",1245
"5c5c65f82b9837000195da29",13,"older",3,"?","ESTATE",FALSE,1.149535,2,3,"salt","new-new",1245
"5c5c65f82b9837000195da29",13,"older",4,"?","GLASS",FALSE,1.233005,0,4,"aeroplane","new-new",1245
"5c5c65f82b9837000195da29",14,"older",1,"SPIRIT","SPIRIT",TRUE,4.449395,2,1,"basket","old-new",1246
"5c5c65f82b9837000195da29",14,"older",2,"SHOTS","BOYS",FALSE,3.03292,0,2,"tyre","mis-match",1246
"5c5c65f82b9837000195da29",14,"older",3,"SHOTS","SHOTS",TRUE,3.148505,1,3,"telephone","match",1246
"5c5c65f82b9837000195da29",14,"older",4,"SPIRIT","AREA",FALSE,3.549465,3,4,"cart","new-new",1246
"5c5c65f82b9837000195da29",15,"older",1,"HOTEL","CLOCK",FALSE,5.24946,2,1,"sunflower","new-new",1247
"5c5c65f82b9837000195da29",15,"older",2,"GODS","GODS",TRUE,2.566035,1,2,"windmill","new-new",1247
"5c5c65f82b9837000195da29",15,"older",3,"?","HOTEL",FALSE,1.34964,0,3,"megaphone","new-new",1247
"5c5c65f82b9837000195da29",15,"older",4,"?","PHOTO",FALSE,0.7999,3,4,"spoon","new-new",1247
"5c5c65f82b9837000195da29",16,"older",1,"WEAPON","MILE",FALSE,5.232845,2,1,"calendar","new-new",1248
"5c5c65f82b9837000195da29",16,"older",2,"DUDE","DUDE",TRUE,2.682625,3,2,"tractor","new-new",1248
"5c5c65f82b9837000195da29",16,"older",3,"?","WEAPON",FALSE,1.766155,1,3,"bench","new-new",1248
"5c5c65f82b9837000195da29",16,"older",4,"?","KIND",FALSE,2.54966,0,4,"kettle","new-new",1248
"5c645dfb78200f00012a3ba1",1,"younger",1,"SALE","SALE",TRUE,2.37542,1,1,"diamond","new-new",529
"5c645dfb78200f00012a3ba1",1,"younger",2,"AGENT","AGENT",TRUE,2.66201,2,2,"goose","new-new",529
"5c645dfb78200f00012a3ba1",1,"younger",3,"SERIES","SERIES",TRUE,1.693685,0,3,"tyre","new-new",529
"5c645dfb78200f00012a3ba1",1,"younger",4,"MILLER","MILLER",TRUE,2.06002,3,4,"bolt","new-new",529
"5c645dfb78200f00012a3ba1",2,"younger",1,"FEET","FEET",TRUE,2.794055,2,1,"runner","new-new",530
"5c645dfb78200f00012a3ba1",2,"younger",2,"CLIENT","CLIENT",TRUE,1.521875,3,2,"watch","new-new",530
"5c645dfb78200f00012a3ba1",2,"younger",3,"CANDY","CANDY",TRUE,1.45594,1,3,"tractor","new-new",530
"5c645dfb78200f00012a3ba1",2,"younger",4,"FLIGHT","FLIGHT",TRUE,1.708065,0,4,"wheel","new-new",530
"5c645dfb78200f00012a3ba1",3,"younger",1,"BATH","BATH",TRUE,1.32157,2,1,"spoon","match",531
"5c645dfb78200f00012a3ba1",3,"younger",2,"BELT","BELT",TRUE,2.881335,3,2,"wheelbarrow","new-new",531
"5c645dfb78200f00012a3ba1",3,"younger",3,"JUNGLE","JUNGLE",TRUE,3.229945,1,3,"planet","old-new",531
"5c645dfb78200f00012a3ba1",3,"younger",4,"POLICY","POLICY",TRUE,3.51597,0,4,"pepper","mis-match",531
"5c645dfb78200f00012a3ba1",4,"younger",1,"DANGER","DANGER",TRUE,1.825085,0,1,"crown","new-new",532
"5c645dfb78200f00012a3ba1",4,"younger",2,"FRIEND","FRIEND",TRUE,4.06806,3,2,"balcony","new-new",532
"5c645dfb78200f00012a3ba1",4,"younger",3,"GOD","GODS",FALSE,1.505955,2,3,"perfume","new-new",532
"5c645dfb78200f00012a3ba1",4,"younger",4,"VALLEY","VALLEY",TRUE,2.629365,1,4,"basket","new-new",532
"5c645dfb78200f00012a3ba1",5,"younger",1,"ESTATE","ESTATE",TRUE,2.174885,0,1,"map","new-new",533
"5c645dfb78200f00012a3ba1",5,"younger",2,"PHOTO","PHOTO",TRUE,1.48792,1,2,"cathedral","mis-match",533
"5c645dfb78200f00012a3ba1",5,"younger",3,"CASINO","CASINO",TRUE,1.7252,2,3,"helmet","match",533
"5c645dfb78200f00012a3ba1",5,"younger",4,"GIRL","GIRL",TRUE,3.584425,3,4,"pencil","old-new",533
"5c645dfb78200f00012a3ba1",6,"younger",1,"DEATH","DEATH",TRUE,1.50615,1,1,"aeroplane","new-new",534
"5c645dfb78200f00012a3ba1",6,"younger",2,"LEADER","LEADER",TRUE,2.27893,0,2,"sunflower","new-new",534
"5c645dfb78200f00012a3ba1",6,"younger",3,"LIFE","LIFE",TRUE,2.8466,3,3,"pawn","new-new",534
"5c645dfb78200f00012a3ba1",6,"younger",4,"SHOTS","SHOTS",TRUE,2.630805,2,4,"cart","new-new",534
"5c645dfb78200f00012a3ba1",7,"younger",1,"DOZEN","DOZEN",TRUE,2.325215,0,1,"gorilla","new-new",535
"5c645dfb78200f00012a3ba1",7,"younger",2,"CARS","CARS",TRUE,2.72882,2,2,"tray","new-new",535
"5c645dfb78200f00012a3ba1",7,"younger",3,"LOTS","LOTS",TRUE,1.62508,3,3,"backpack","new-new",535
"5c645dfb78200f00012a3ba1",7,"younger",4,"FLESH","FLESH",TRUE,2.21131,1,4,"windmill","new-new",535
"5c645dfb78200f00012a3ba1",8,"younger",1,"NIGHT","NIGHT",TRUE,6.647885,3,1,"bench","new-new",536
"5c645dfb78200f00012a3ba1",8,"younger",2,"RECORD","RECORD",TRUE,1.70737,1,2,"razor","new-new",536
"5c645dfb78200f00012a3ba1",8,"younger",3,"PILLS","PILLS",TRUE,2.39529,0,3,"skateboard","new-new",536
"5c645dfb78200f00012a3ba1",8,"younger",4,"FAMILY","FAMILY",TRUE,2.929325,2,4,"ring","new-new",536
"5c645dfb78200f00012a3ba1",9,"younger",1,"ADVICE","ADVICE",TRUE,4.203965,0,1,"megaphone","new-new",537
"5c645dfb78200f00012a3ba1",9,"younger",2,"SAKE","SAKE",TRUE,2.075445,3,2,"motorbike","old-new",537
"5c645dfb78200f00012a3ba1",9,"younger",3,"AREA","AREA",TRUE,1.9422,2,3,"shovel","match",537
"5c645dfb78200f00012a3ba1",9,"younger",4,"DEMON","DEMON",TRUE,3.318165,1,4,"telephone","mis-match",537
"5c645dfb78200f00012a3ba1",10,"younger",1,"TOILET","TOILET",TRUE,4.050615,2,1,"anchor","mis-match",538
"5c645dfb78200f00012a3ba1",10,"younger",2,"NATION","NATION",TRUE,1.421275,3,2,"stamp","match",538
"5c645dfb78200f00012a3ba1",10,"younger",3,"PENNY","PENNY",TRUE,2.1595,1,3,"stool","new-new",538
"5c645dfb78200f00012a3ba1",10,"younger",4,"FLOWER","BODY",FALSE,7.386675,0,4,"daisy","old-new",538
"5c645dfb78200f00012a3ba1",11,"younger",1,"WOMEN","WOMEN",TRUE,4.855625,3,1,"microphone","old-new",539
"5c645dfb78200f00012a3ba1",11,"younger",2,"WEAPON","WEAPON",TRUE,4.8242,2,2,"cherry","new-new",539
"5c645dfb78200f00012a3ba1",11,"younger",3,"WRITER","WRITER",TRUE,2.158085,0,3,"cap","mis-match",539
"5c645dfb78200f00012a3ba1",11,"younger",4,"KIND","KIND",TRUE,1.087335,1,4,"candle","match",539
"5c645dfb78200f00012a3ba1",12,"younger",1,"HOUSE","HOUSE",TRUE,1.57102,2,1,"mushroom","match",540
"5c645dfb78200f00012a3ba1",12,"younger",2,"THING","THING",TRUE,5.693065,0,2,"frame","old-new",540
"5c645dfb78200f00012a3ba1",12,"younger",3,"FOOD","FOOD",TRUE,1.84017,1,3,"dart","new-new",540
"5c645dfb78200f00012a3ba1",12,"younger",4,"PRINCE","PRINCE",TRUE,2.426605,3,4,"peg","mis-match",540
"5c645dfb78200f00012a3ba1",13,"younger",1,"CLOCK","CLOCK",TRUE,4.890075,2,1,"pear","new-new",541
"5c645dfb78200f00012a3ba1",13,"younger",2,"PLENTY","PLENTY",TRUE,2.91307,1,2,"salt","mis-match",541
"5c645dfb78200f00012a3ba1",13,"younger",3,"STYLE","STYLE",TRUE,1.92456,3,3,"suitcase","match",541
"5c645dfb78200f00012a3ba1",13,"younger",4,"HONEY","HONEY",TRUE,1.4232,0,4,"kettle","old-new",541
"5c645dfb78200f00012a3ba1",14,"younger",1,"SYSTEM","SYSTEM",TRUE,1.808435,0,1,"sun","new-new",542
"5c645dfb78200f00012a3ba1",14,"younger",2,"ARTIST","ARTIST",TRUE,2.861695,1,2,"calendar","mis-match",542
"5c645dfb78200f00012a3ba1",14,"younger",3,"LETTER","LETTER",TRUE,1.59085,3,3,"mirror","match",542
"5c645dfb78200f00012a3ba1",14,"younger",4,"TEAR","TEAR",TRUE,1.373925,2,4,"hanger","old-new",542
"5c645dfb78200f00012a3ba1",15,"younger",1,"MILE","MILE",TRUE,3.03184,3,1,"taxi","new-new",543
"5c645dfb78200f00012a3ba1",15,"younger",2,"SPEECH","SPEECH",TRUE,1.773755,2,2,"carrot","mis-match",543
"5c645dfb78200f00012a3ba1",15,"younger",3,"YA","YARD",FALSE,9.999435,0,3,"monkey","match",543
"5c645dfb78200f00012a3ba1",15,"younger",4,"DIRT","DIRT",TRUE,8.777395,1,4,"scissors","old-new",543
"5c645dfb78200f00012a3ba1",16,"younger",1,"MOMENT","MOMENT",TRUE,2.946805,1,1,"boot","old-new",544
"5c645dfb78200f00012a3ba1",16,"younger",2,"APPLE","APPLE",TRUE,2.244975,0,2,"dice","new-new",544
"5c645dfb78200f00012a3ba1",16,"younger",3,"ROOF","ROOF",TRUE,1.960255,2,3,"rug","match",544
"5c645dfb78200f00012a3ba1",16,"younger",4,"ARTIST","IDEAS",FALSE,3.652475,3,4,"coin","mis-match",544
"5c6e591fc114eb00018b2633",1,"older",1,"FRIE","FRIEND",FALSE,10.001455,3,1,"balcony","new-new",1473
"5c6e591fc114eb00018b2633",1,"older",2,"HEART","VALLEY",FALSE,5.66685,1,2,"basket","new-new",1473
"5c6e591fc114eb00018b2633",1,"older",3,"DANGER","DANGER",TRUE,5.283285,0,3,"crown","new-new",1473
"5c6e591fc114eb00018b2633",1,"older",4,"BOOTH","GODS",FALSE,8.384675,2,4,"perfume","new-new",1473
"5c6e591fc114eb00018b2633",2,"older",1,"LOTS","LOTS",TRUE,6.033285,3,1,"backpack","new-new",1474
"5c6e591fc114eb00018b2633",2,"older",2,"HEARTS","DOZEN",FALSE,8.15583,0,2,"gorilla","new-new",1474
"5c6e591fc114eb00018b2633",2,"older",3,"FRIENDS","FLESH",FALSE,8.30181,1,3,"windmill","new-new",1474
"5c6e591fc114eb00018b2633",2,"older",4,"CARS","CARS",TRUE,4.46595,2,4,"tray","new-new",1474
"5c6e591fc114eb00018b2633",3,"older",1,"FAMILY","FAMILY",TRUE,9.81756,2,1,"ring","new-new",1475
"5c6e591fc114eb00018b2633",3,"older",2,"?","PILLS",FALSE,9.98899,0,2,"skateboard","new-new",1475
"5c6e591fc114eb00018b2633",3,"older",3,"NIGHTS","NIGHT",FALSE,7.483565,3,3,"bench","new-new",1475
"5c6e591fc114eb00018b2633",3,"older",4,"?","RECORD",FALSE,10.002015,1,4,"razor","new-new",1475
"5c6e591fc114eb00018b2633",4,"older",1,"IDEAS","MOMENT",FALSE,5.88407,1,1,"boot","old-new",1476
"5c6e591fc114eb00018b2633",4,"older",2,"ROOF","ROOF",TRUE,7.367175,2,2,"rug","match",1476
"5c6e591fc114eb00018b2633",4,"older",3,"IDEAS","IDEAS",TRUE,9.78581,3,3,"coin","mis-match",1476
"5c6e591fc114eb00018b2633",4,"older",4,"?","APPLE",FALSE,9.988695,0,4,"dice","new-new",1476
"5c6e591fc114eb00018b2633",5,"older",1,"?","ADVICE",FALSE,9.99823,0,1,"megaphone","new-new",1477
"5c6e591fc114eb00018b2633",5,"older",2,"?","SAKE",FALSE,10.002925,3,2,"motorbike","old-new",1477
