consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,cap,,,,,,0,40,40,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,hanger,,,,,,0,41,41,21,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,basket,,,,,,0,42,42,45,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,cathedral,,,,,,0,43,43,40,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,pencil,,,,,,0,44,44,29,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,rug,,,,,,0,45,45,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,coin,,,,,,0,46,46,28,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,crown,,,,,,0,47,47,35,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,anchor,,,,,,0,48,48,34,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,stool,,,,,,0,49,49,16,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,LIFE,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,carrot,,,,,,0,50,50,33,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,backpack,,,,,,0,51,51,11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,bolt,,,,,,0,52,52,57,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,dice,,,,,,0,53,53,36,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,monkey,,,,,,0,54,54,58,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,helmet,,,,,,0,55,55,20,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,suitcase,,,,,,0,56,56,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,mushroom,,,,,,0,57,57,41,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,wheel,,,,,,0,58,58,52,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,bolt,,,,,,,,,,,6,1,0,0,0,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_340.png,LETTER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,mirror,,,,,,,,,,,3,1,0,1,1,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_42.png,BOYS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,pear,,,,,,,,,,,6,1,0,2,2,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,ring,,,,,,,,,,,6,1,0,3,3,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_32.png,KIND,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,crown,,,,,,,,,,,4,1,0,4,4,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LO,10.012,0,,,,,,stimuli/images/PICTURE_296.png,LOTS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,bolt,,,,,,,,,,,1,1,0,5,5,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,dice,,,,,,,,,,,4,1,0,6,6,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_95.png,MILLER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,suitcase,,,,,,,,,,,6,1,0,7,7,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,salt,,,,,,,,,,,5,1,0,8,8,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_491.png,GLASS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,rug,,,,,,,,,,,2,1,0,9,9,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_677.png,APPLE,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,map,,,,,,,,,,,5,1,0,10,10,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,cap,,,,,,,,,,,4,1,0,11,11,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,spoon,,,,,,,,,,,3,1,0,12,12,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,megaphone,,,,,,,,,,,2,1,0,13,13,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_297.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,aeroplane,,,,,,,,,,,4,1,0,14,14,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_469.png,AGENT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,stool,,,,,,,,,,,2,1,0,15,15,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,anchor,,,,,,,,,,,3,1,0,16,16,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,kettle,,,,,,,,,,,3,1,0,17,17,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,peg,,,,,,,,,,,6,1,0,18,18,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,helmet,,,,,,,,,,,3,1,0,19,19,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_667.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,daisy,,,,,,,,,,,2,1,0,20,20,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N,10.002,0,,,,,,stimuli/images/PICTURE_85.png,NATION,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,diamond,,,,,,,,,,,1,1,0,21,21,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,gorilla,,,,,,,,,,,2,1,0,22,22,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,wheel,,,,,,,,,,,2,1,0,23,23,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,crown,,,,,,,,,,,2,1,0,24,24,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_449.png,DUDE,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,bench,,,,,,,,,,,2,1,0,25,25,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_95.png,HONEY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,suitcase,,,,,,,,,,,5,1,0,26,26,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_504.png,COPS,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,wheel,,,,,,,,,,,6,1,0,27,27,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.003,0,,,,,,stimuli/images/PICTURE_403.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,cathedral,,,,,,,,,,,5,1,0,28,28,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FRIEND,10.009,1,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,frame,,,,,,,,,,,1,1,0,29,29,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.004,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,tyre,,,,,,,,,,,2,1,0,30,30,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,mushroom,,,,,,,,,,,5,1,0,31,31,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.006,0,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,mirror,,,,,,,,,,,6,1,0,32,32,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.008,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,calendar,,,,,,,,,,,3,1,0,33,33,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,wheel,,,,,,,,,,,5,1,0,34,34,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,backpack,,,,,,,,,,,2,1,0,35,35,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WOMEN,10.016,1,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,hanger,,,,,,,,,,,1,1,0,36,36,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.007,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,basket,,,,,,,,,,,5,1,0,37,37,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.005,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,coin,,,,,,,,,,,3,1,0,38,38,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RIVER,10.004,1,,,,,,stimuli/images/PICTURE_491.png,RIVER,5c872cded9fe700001024123,2020-06-30_14h47.36.058,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871b53898c102d13215d,1,,,,,,rug,,,,,,,,,,,1,1,0,39,39,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
