consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,HONEY,1.547225,1,,,,,,stimuli/images/PICTURE_380.png,HONEY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,gorilla,,,,,,,,,,,2,1,0,45,45,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000775,0,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,dice,,,,,,,,,,,4,1,0,46,46,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00053,0,,,,,,stimuli/images/PICTURE_654.png,MONTH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,pencil,,,,,,,,,,,3,1,0,47,47,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000395,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,helmet,,,,,,,,,,,3,1,0,48,48,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00032,0,,,,,,stimuli/images/PICTURE_487.png,GIRL,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,basket,,,,,,,,,,,5,1,0,49,49,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00033,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,spoon,,,,,,,,,,,3,1,0,50,50,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000325,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,gorilla,,,,,,,,,,,1,1,0,51,51,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CIRCLE,10.010525,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,wheel,,,,,,,,,,,2,1,0,52,52,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00062,0,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,hanger,,,,,,,,,,,1,1,0,53,53,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000405,0,,,,,,stimuli/images/PICTURE_42.png,BOYS,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,pear,,,,,,,,,,,6,1,0,54,54,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000375,0,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,ring,,,,,,,,,,,6,1,0,55,55,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00036,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,coin,,,,,,,,,,,3,1,0,56,56,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00038,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,cap,,,,,,,,,,,4,1,0,57,57,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00036,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,peg,,,,,,,,,,,6,1,0,58,58,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIENT,2.676915,1,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,backpack,,,,,,,,,,,2,1,0,59,59,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,stimuli/learn-block2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,basket,,,,,,0,0,0,9,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,cherry,,,,,,0,1,1,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,perfume,,,,,,0,2,2,11,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SYSTEM,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,ring,,,,,,0,3,3,43,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,microphone,,,,,,0,4,4,10,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,bench,,,,,,0,5,5,59,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,rug,,,,,,0,6,6,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,suitcase,,,,,,0,7,7,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,WRITER,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,rug,,,,,,0,8,8,57,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_151.png,GIRL,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,tray,,,,,,0,9,9,19,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,diamond,,,,,,0,10,10,15,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,YARD,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,monkey,,,,,,0,11,11,29,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,candle,,,,,,0,12,12,44,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,mushroom,,,,,,0,13,13,35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,crown,,,,,,0,14,14,45,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,monkey,,,,,,0,15,15,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,monkey,,,,,,0,16,16,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,windmill,,,,,,0,17,17,32,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,cap,,,,,,0,18,18,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_248.png,DOZEN,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,cart,,,,,,0,19,19,39,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,MONTH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,microphone,,,,,,0,20,20,53,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,wheelbarrow,,,,,,0,21,21,58,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,telephone,,,,,,0,22,22,21,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_285.png,ADVICE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,carrot,,,,,,0,23,23,12,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_488.png,STYLE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,sun,,,,,,0,24,24,33,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,LEADER,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,wheelbarrow,,,,,,0,25,25,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,perfume,,,,,,0,26,26,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,motorbike,,,,,,0,27,27,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,salt,,,,,,0,28,28,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,boot,,,,,,0,29,29,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,dart,,,,,,0,30,30,40,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,BATH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,daisy,,,,,,0,31,31,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,SAKE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,ring,,,,,,0,32,32,17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_356.png,DANGER,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,pawn,,,,,,0,33,33,55,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,pepper,,,,,,0,34,34,20,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,WOMEN,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,runner,,,,,,0,35,35,14,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,dice,,,,,,0,36,36,46,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,scissors,,,,,,0,37,37,56,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,peg,,,,,,0,38,38,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,MILE,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,map,,,,,,0,39,39,30,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,DEATH,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,gorilla,,,,,,0,40,40,49,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_688.png,CASINO,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,runner,,,,,,0,41,41,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5a6fa677c2eb6c00017e042e,2020-06-30_11h44.54.564,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb871502c30e103feb79be,2,,,,,,helmet,,,,,,0,42,42,48,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
